Complexity metrics,Sun, 31 Mar 2019 21:55:22 EDT
Method,ev(G),iv(G),v(G)
"org.apache.maven.doxia.util.ByLineReaderSource.getName()",1,1,1
"org.apache.maven.doxia.util.ByLineReaderSource.getNextLine()",3,2,5
"org.apache.maven.doxia.util.ByLineReaderSource.unget(String)",2,2,3
"org.apache.maven.doxia.util.ByLineReaderSource.ungetLine()",2,1,2
"org.apache.maven.doxia.util.ByLineReaderSourceTest.testUse()",1,1,2
"org.apache.maven.doxia.util.DoxiaUtils.DoxiaUtils()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtils.byteToHex(byte)",1,1,1
"org.apache.maven.doxia.util.DoxiaUtils.encodeId(String)",1,1,1
"org.apache.maven.doxia.util.DoxiaUtils.encodeId(String,boolean)",3,13,16
"org.apache.maven.doxia.util.DoxiaUtils.getImageAttributes(String)",2,2,3
"org.apache.maven.doxia.util.DoxiaUtils.isAsciiDigit(char)",1,1,2
"org.apache.maven.doxia.util.DoxiaUtils.isAsciiLetter(char)",1,1,4
"org.apache.maven.doxia.util.DoxiaUtils.isExternalLink(String)",1,6,6
"org.apache.maven.doxia.util.DoxiaUtils.isInternalLink(String)",1,1,1
"org.apache.maven.doxia.util.DoxiaUtils.isLocalLink(String)",1,2,2
"org.apache.maven.doxia.util.DoxiaUtils.isValidId(String)",5,9,12
"org.apache.maven.doxia.util.DoxiaUtils.parseDate(String)",4,4,6
"org.apache.maven.doxia.util.DoxiaUtilsTest.testEncodeId()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtilsTest.testIsExternalLink()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtilsTest.testIsInternalLink()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtilsTest.testIsLocalLink()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtilsTest.testIsValidId()",1,1,1
"org.apache.maven.doxia.util.DoxiaUtilsTest.testParseDate()",1,3,3
"org.apache.maven.doxia.util.HtmlTools.HtmlTools()",1,1,1
"org.apache.maven.doxia.util.HtmlTools.encodeId(String)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.encodeURL(String)",3,6,14
"org.apache.maven.doxia.util.HtmlTools.escapeHTML(String)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.escapeHTML(String,boolean)",3,7,12
"org.apache.maven.doxia.util.HtmlTools.getHtmlTag(String)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.isHighSurrogate(char)",1,1,2
"org.apache.maven.doxia.util.HtmlTools.isId(String)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.isSupplementaryCodePoint(int)",1,1,2
"org.apache.maven.doxia.util.HtmlTools.isValidCodePoint(int)",1,1,2
"org.apache.maven.doxia.util.HtmlTools.toChars(int)",3,1,3
"org.apache.maven.doxia.util.HtmlTools.toCodePoint(char,char)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.unescapeHTML(String)",1,1,1
"org.apache.maven.doxia.util.HtmlTools.unescapeHTML(String,boolean)",4,5,8
"org.apache.maven.doxia.util.HtmlToolsTest.testEncodeId()",1,1,1
"org.apache.maven.doxia.util.HtmlToolsTest.testEncodeURL()",1,1,1
"org.apache.maven.doxia.util.HtmlToolsTest.testEscapeHTML()",1,1,1
"org.apache.maven.doxia.util.HtmlToolsTest.testGetHtmlTag()",1,1,1
"org.apache.maven.doxia.util.HtmlToolsTest.testIsId()",1,1,1
"org.apache.maven.doxia.util.HtmlToolsTest.testUnescapeHTML()",1,1,1
"org.apache.maven.doxia.util.LineBreaker.LineBreaker(Writer)",1,1,1
"org.apache.maven.doxia.util.LineBreaker.LineBreaker(Writer,int)",2,1,2
"org.apache.maven.doxia.util.LineBreaker.close()",1,1,1
"org.apache.maven.doxia.util.LineBreaker.flush()",1,1,2
"org.apache.maven.doxia.util.LineBreaker.getDestination()",1,1,1
"org.apache.maven.doxia.util.LineBreaker.write(String)",1,1,1
"org.apache.maven.doxia.util.LineBreaker.write(String,boolean)",2,5,10
"org.apache.maven.doxia.util.LineBreaker.writeWord()",1,4,4
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.MessagesErrorHandler(Log)",1,1,1
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.error(SAXParseException)",2,3,3
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.fatalError(SAXParseException)",1,1,1
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.processException(int,SAXParseException)",3,3,7
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.setHasDtdAndXsd(boolean)",1,1,1
"org.apache.maven.doxia.util.XmlValidator.MessagesErrorHandler.warning(SAXParseException)",1,1,1
"org.apache.maven.doxia.util.XmlValidator.XmlValidator(Log)",1,1,1
"org.apache.maven.doxia.util.XmlValidator.getLog()",1,1,1
"org.apache.maven.doxia.util.XmlValidator.getXmlReader(boolean)",1,2,2
"org.apache.maven.doxia.util.XmlValidator.validate(String)",1,4,7
"org.apache.maven.doxia.util.XmlValidatorTest.testValidate()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.ErrorMessage(String,String,String,int,int,String)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.equals(Object)",18,5,18
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getColumnNumber()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getLevel()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getLineNumber()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getMessage()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getPublicID()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.getSystemID()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.hashCode()",1,5,5
"org.apache.maven.doxia.xsd.AbstractXmlValidator.ErrorMessage.toString()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.MessagesErrorHandler()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.addMessage(String,SAXParseException)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.clearMessages()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.error(SAXParseException)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.fatalError(SAXParseException)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.getMessages()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.MessagesErrorHandler.warning(SAXParseException)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.getXMLReader()",2,5,5
"org.apache.maven.doxia.xsd.AbstractXmlValidator.isFailErrorMessage(String)",1,6,6
"org.apache.maven.doxia.xsd.AbstractXmlValidator.parseXML(String)",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.tearDown()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidator.testValidateFiles()",1,6,6
"org.apache.maven.doxia.xsd.AbstractXmlValidatorTest.getAllTestDocuments()",10,8,12
"org.apache.maven.doxia.xsd.AbstractXmlValidatorTest.getEntityResolver()",1,1,1
"org.apache.maven.doxia.xsd.AbstractXmlValidatorTest.getTestDocuments()",2,5,5

Class,OCavg,WMC
"org.apache.maven.doxia.AbstractModuleTest",1.27,14
"org.apache.maven.doxia.DefaultDoxia",1.00,2
"org.apache.maven.doxia.document.DocumentModelTest",1.06,19
"org.apache.maven.doxia.index.IndexEntry",1.81,29
"org.apache.maven.doxia.index.IndexEntryTest",1.00,2
"org.apache.maven.doxia.index.IndexingSink",1.10,34
"org.apache.maven.doxia.logging.PlexusLoggerWrapper",1.26,24
"org.apache.maven.doxia.logging.SystemStreamLog",1.80,36
"org.apache.maven.doxia.macro.AbstractMacro",2.25,9
"org.apache.maven.doxia.macro.EchoMacro",3.00,3
"org.apache.maven.doxia.macro.EchoMacroTest",1.00,2
"org.apache.maven.doxia.macro.MacroExecutionException",1.00,2
"org.apache.maven.doxia.macro.MacroRequest",1.00,9
"org.apache.maven.doxia.macro.SsiMacro",2.00,4
"org.apache.maven.doxia.macro.SsiMacroTest",1.00,1
"org.apache.maven.doxia.macro.SwfMacro",25.00,25
"org.apache.maven.doxia.macro.SwfMacroTest",1.00,2
"org.apache.maven.doxia.macro.manager.DefaultMacroManager",2.00,2
"org.apache.maven.doxia.macro.manager.MacroManagerTest",1.00,1
"org.apache.maven.doxia.macro.manager.MacroNotFoundException",1.00,3
"org.apache.maven.doxia.macro.snippet.SnippetMacro",2.40,24
"org.apache.maven.doxia.macro.snippet.SnippetMacroTest",1.00,3
"org.apache.maven.doxia.macro.snippet.SnippetReader",2.33,21
"org.apache.maven.doxia.macro.snippet.SnippetReaderTest",1.00,1
"org.apache.maven.doxia.macro.toc.TocMacro",5.67,17
"org.apache.maven.doxia.macro.toc.TocMacroTest",1.00,2
"org.apache.maven.doxia.module.AbstractIdentityTest",1.20,6
"org.apache.maven.doxia.module.apt.AptIdentityTest",1.00,2
"org.apache.maven.doxia.module.apt.AptParseException",1.00,4
"org.apache.maven.doxia.module.apt.AptParser",6.78,217
"org.apache.maven.doxia.module.apt.AptParser.Block",2.00,18
"org.apache.maven.doxia.module.apt.AptParser.Comment",1.50,3
"org.apache.maven.doxia.module.apt.AptParser.DefinitionListItem",1.50,3
"org.apache.maven.doxia.module.apt.AptParser.Figure",1.50,3
"org.apache.maven.doxia.module.apt.AptParser.HorizontalRule",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.ListBreak",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.ListItem",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.MacroBlock",2.25,9
"org.apache.maven.doxia.module.apt.AptParser.NumberedListItem",1.75,7
"org.apache.maven.doxia.module.apt.AptParser.PageBreak",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.Paragraph",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.Section",1.00,2
"org.apache.maven.doxia.module.apt.AptParser.Section1",1.00,3
"org.apache.maven.doxia.module.apt.AptParser.Section2",1.00,3
"org.apache.maven.doxia.module.apt.AptParser.Section3",1.00,3
"org.apache.maven.doxia.module.apt.AptParser.Section4",1.00,3
"org.apache.maven.doxia.module.apt.AptParser.Section5",1.00,3
"org.apache.maven.doxia.module.apt.AptParser.Table",10.25,41
"org.apache.maven.doxia.module.apt.AptParser.Title",11.00,22
"org.apache.maven.doxia.module.apt.AptParser.Verbatim",4.00,8
"org.apache.maven.doxia.module.apt.AptParserModule",1.00,1
"org.apache.maven.doxia.module.apt.AptParserTest",1.00,21
"org.apache.maven.doxia.module.apt.AptReaderSource",1.50,9
"org.apache.maven.doxia.module.apt.AptSink",1.56,136
"org.apache.maven.doxia.module.apt.AptSinkFactory",1.00,1
"org.apache.maven.doxia.module.apt.AptSinkTest",1.06,36
"org.apache.maven.doxia.module.apt.AptUtils",2.14,15
"org.apache.maven.doxia.module.apt.AptUtilsTest",1.00,6
"org.apache.maven.doxia.module.confluence.ConfluenceParser",2.00,10
"org.apache.maven.doxia.module.confluence.ConfluenceParserModule",1.00,1
"org.apache.maven.doxia.module.confluence.ConfluenceParserTest",1.07,43
"org.apache.maven.doxia.module.confluence.ConfluenceSink",1.16,150
"org.apache.maven.doxia.module.confluence.ConfluenceSinkFactory",1.00,1
"org.apache.maven.doxia.module.confluence.ConfluenceSinkTest",1.02,44
"org.apache.maven.doxia.module.confluence.parser.AbstractFatherBlock",1.67,5
"org.apache.maven.doxia.module.confluence.parser.AnchorBlock",1.50,3
"org.apache.maven.doxia.module.confluence.parser.BoldBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.ChildBlocksBuilder",10.67,64
"org.apache.maven.doxia.module.confluence.parser.DefinitionListBlock",2.00,4
"org.apache.maven.doxia.module.confluence.parser.DefinitionListBlockParser",3.00,9
"org.apache.maven.doxia.module.confluence.parser.FigureBlock",1.33,4
"org.apache.maven.doxia.module.confluence.parser.FigureBlockParser",3.00,9
"org.apache.maven.doxia.module.confluence.parser.HorizontalRuleBlock",1.00,1
"org.apache.maven.doxia.module.confluence.parser.HorizontalRuleBlockParser",1.00,2
"org.apache.maven.doxia.module.confluence.parser.ItalicBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.LinebreakBlock",1.00,1
"org.apache.maven.doxia.module.confluence.parser.LinethroughBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.LinkBlock",1.50,3
"org.apache.maven.doxia.module.confluence.parser.MonospaceBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.ParagraphBlock",1.50,6
"org.apache.maven.doxia.module.confluence.parser.ParagraphBlockParser",2.40,12
"org.apache.maven.doxia.module.confluence.parser.SectionBlock",6.00,12
"org.apache.maven.doxia.module.confluence.parser.SectionBlockParser",3.50,7
"org.apache.maven.doxia.module.confluence.parser.SubBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.SupBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.TextBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.UnderlineBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.VerbatimBlock",1.00,2
"org.apache.maven.doxia.module.confluence.parser.VerbatimBlockParser",2.50,5
"org.apache.maven.doxia.module.confluence.parser.list.BulletedListBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.list.ListBlock",1.00,1
"org.apache.maven.doxia.module.confluence.parser.list.ListBlockParser",2.83,17
"org.apache.maven.doxia.module.confluence.parser.list.ListItemBlock",1.20,6
"org.apache.maven.doxia.module.confluence.parser.list.NumberedListBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.list.TreeComponent",1.44,13
"org.apache.maven.doxia.module.confluence.parser.list.TreeListBuilder",3.00,15
"org.apache.maven.doxia.module.confluence.parser.table.TableBlock",1.25,5
"org.apache.maven.doxia.module.confluence.parser.table.TableBlockParser",3.75,15
"org.apache.maven.doxia.module.confluence.parser.table.TableCellBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.table.TableCellHeaderBlock",1.00,3
"org.apache.maven.doxia.module.confluence.parser.table.TableRowBlock",1.00,3
"org.apache.maven.doxia.module.docbook.DocBookIdentityTest",1.00,2
"org.apache.maven.doxia.module.docbook.DocBookParser",4.56,164
"org.apache.maven.doxia.module.docbook.DocBookParserModule",1.00,1
"org.apache.maven.doxia.module.docbook.DocBookParserTest",1.00,12
"org.apache.maven.doxia.module.docbook.DocBookSink",1.37,172
"org.apache.maven.doxia.module.docbook.DocBookSinkTest",1.06,35
"org.apache.maven.doxia.module.docbook.DocbookSinkFactory",1.00,2
"org.apache.maven.doxia.module.docbook.DocbookUtils",5.20,26
"org.apache.maven.doxia.module.docbook.DocbookUtilsTest",1.00,4
"org.apache.maven.doxia.module.fml.FmlContentParser",4.00,12
"org.apache.maven.doxia.module.fml.FmlParser",5.33,80
"org.apache.maven.doxia.module.fml.FmlParserModule",1.00,1
"org.apache.maven.doxia.module.fml.FmlParserTest",1.12,9
"org.apache.maven.doxia.module.fml.FmlValidatorTest",1.67,5
"org.apache.maven.doxia.module.fo.FoAggregateSink",2.45,135
"org.apache.maven.doxia.module.fo.FoAggregateSinkTest",1.12,9
"org.apache.maven.doxia.module.fo.FoConfiguration",2.00,14
"org.apache.maven.doxia.module.fo.FoConfigurationTest",1.00,2
"org.apache.maven.doxia.module.fo.FoSink",1.41,221
"org.apache.maven.doxia.module.fo.FoSinkFactory",1.00,2
"org.apache.maven.doxia.module.fo.FoSinkTest",1.05,46
"org.apache.maven.doxia.module.fo.FoUtils",2.83,17
"org.apache.maven.doxia.module.fo.NumberedListItem",2.33,14
"org.apache.maven.doxia.module.itext.ITextFont",1.80,36
"org.apache.maven.doxia.module.itext.ITextHeader",1.57,11
"org.apache.maven.doxia.module.itext.ITextSink",1.53,162
"org.apache.maven.doxia.module.itext.ITextSinkFactory",1.33,4
"org.apache.maven.doxia.module.itext.ITextSinkTestCase",1.14,8
"org.apache.maven.doxia.module.itext.ITextUtil",2.00,12
"org.apache.maven.doxia.module.itext.ITextUtilTest",1.00,3
"org.apache.maven.doxia.module.itext.SinkActionContext",1.33,4
"org.apache.maven.doxia.module.latex.LatexSink",1.53,187
"org.apache.maven.doxia.module.latex.LatexSinkFactory",1.00,1
"org.apache.maven.doxia.module.latex.LatexSinkTest",1.03,34
"org.apache.maven.doxia.module.markdown.FlexmarkDoxiaExtension",1.00,3
"org.apache.maven.doxia.module.markdown.FlexmarkDoxiaNodeRenderer",1.50,9
"org.apache.maven.doxia.module.markdown.FlexmarkDoxiaNodeRenderer.Factory",1.00,1
"org.apache.maven.doxia.module.markdown.MarkdownParser",6.00,18
"org.apache.maven.doxia.module.markdown.MarkdownParser.MarkdownHtmlParser",2.33,7
"org.apache.maven.doxia.module.markdown.MarkdownParserModule",1.00,1
"org.apache.maven.doxia.module.markdown.MarkdownParserModuleTest",1.00,2
"org.apache.maven.doxia.module.markdown.MarkdownParserTest",1.00,19
"org.apache.maven.doxia.module.rtf.AlphaNumerals",2.50,5
"org.apache.maven.doxia.module.rtf.Font",1.80,9
"org.apache.maven.doxia.module.rtf.Font.TextExtents",1.00,1
"org.apache.maven.doxia.module.rtf.FontMetrics",3.00,6
"org.apache.maven.doxia.module.rtf.FontMetrics.CharMetrics",1.00,1
"org.apache.maven.doxia.module.rtf.Monospace",1.00,1
"org.apache.maven.doxia.module.rtf.MonospaceBold",1.00,1
"org.apache.maven.doxia.module.rtf.MonospaceBoldItalic",1.00,1
"org.apache.maven.doxia.module.rtf.MonospaceItalic",1.00,1
"org.apache.maven.doxia.module.rtf.PBMReader",2.50,20
"org.apache.maven.doxia.module.rtf.PBMReader.HeaderReader",4.25,17
"org.apache.maven.doxia.module.rtf.RomanNumerals",2.50,5
"org.apache.maven.doxia.module.rtf.RtfSink",1.94,217
"org.apache.maven.doxia.module.rtf.RtfSink.Box",1.00,1
"org.apache.maven.doxia.module.rtf.RtfSink.Cell",3.50,7
"org.apache.maven.doxia.module.rtf.RtfSink.Context",1.33,4
"org.apache.maven.doxia.module.rtf.RtfSink.Counter",1.00,5
"org.apache.maven.doxia.module.rtf.RtfSink.Indentation",1.20,6
"org.apache.maven.doxia.module.rtf.RtfSink.Item",1.00,1
"org.apache.maven.doxia.module.rtf.RtfSink.Line",1.00,1
"org.apache.maven.doxia.module.rtf.RtfSink.Paragraph",4.50,18
"org.apache.maven.doxia.module.rtf.RtfSink.Row",2.00,4
"org.apache.maven.doxia.module.rtf.RtfSink.Space",1.25,10
"org.apache.maven.doxia.module.rtf.RtfSink.Table",2.67,8
"org.apache.maven.doxia.module.rtf.RtfSinkFactory",1.00,1
"org.apache.maven.doxia.module.rtf.RtfSinkTest",1.00,5
"org.apache.maven.doxia.module.rtf.SansSerif",1.00,1
"org.apache.maven.doxia.module.rtf.SansSerifBold",1.00,1
"org.apache.maven.doxia.module.rtf.SansSerifBoldItalic",1.00,1
"org.apache.maven.doxia.module.rtf.SansSerifItalic",1.00,1
"org.apache.maven.doxia.module.rtf.Serif",1.00,1
"org.apache.maven.doxia.module.rtf.SerifBold",1.00,1
"org.apache.maven.doxia.module.rtf.SerifBoldItalic",1.00,1
"org.apache.maven.doxia.module.rtf.SerifItalic",1.00,1
"org.apache.maven.doxia.module.rtf.WMFWriter",1.58,19
"org.apache.maven.doxia.module.rtf.WMFWriter.Dib",6.75,27
"org.apache.maven.doxia.module.rtf.WMFWriter.DibBitBltRecord",1.00,3
"org.apache.maven.doxia.module.rtf.WMFWriter.Record",2.75,11
"org.apache.maven.doxia.module.twiki.TWikiParser",3.00,18
"org.apache.maven.doxia.module.twiki.TWikiParserModule",1.00,1
"org.apache.maven.doxia.module.twiki.TWikiSink",1.22,164
"org.apache.maven.doxia.module.twiki.TWikiSinkFactory",1.00,1
"org.apache.maven.doxia.module.twiki.TWikiSinkTest",1.03,39
"org.apache.maven.doxia.module.twiki.parser.AbstractBlockTestCase",1.00,2
"org.apache.maven.doxia.module.twiki.parser.AbstractFatherBlock",3.00,15
"org.apache.maven.doxia.module.twiki.parser.AnchorBlock",1.60,8
"org.apache.maven.doxia.module.twiki.parser.BlockTest",1.00,9
"org.apache.maven.doxia.module.twiki.parser.BoldBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.FormatedTextParser",2.55,28
"org.apache.maven.doxia.module.twiki.parser.FormatedTextTest",1.00,9
"org.apache.maven.doxia.module.twiki.parser.GenericListBlockParser",1.50,24
"org.apache.maven.doxia.module.twiki.parser.HRuleBlockParser",2.50,5
"org.apache.maven.doxia.module.twiki.parser.HorizontalRuleBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.ImageBlock",1.75,7
"org.apache.maven.doxia.module.twiki.parser.ItalicBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.LinkBlock",1.60,8
"org.apache.maven.doxia.module.twiki.parser.ListBlock",1.00,1
"org.apache.maven.doxia.module.twiki.parser.ListItemBlock",2.00,14
"org.apache.maven.doxia.module.twiki.parser.ListTest",1.33,4
"org.apache.maven.doxia.module.twiki.parser.MonospaceBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.NamedByLineSource",1.14,8
"org.apache.maven.doxia.module.twiki.parser.NopBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.NumeratedListBlock",1.20,6
"org.apache.maven.doxia.module.twiki.parser.ParagraphBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.ParagraphBlockParser",3.25,26
"org.apache.maven.doxia.module.twiki.parser.ParagraphTest",1.00,5
"org.apache.maven.doxia.module.twiki.parser.SectionBlock",1.27,14
"org.apache.maven.doxia.module.twiki.parser.SectionBlockParser",2.67,16
"org.apache.maven.doxia.module.twiki.parser.SectionTest",1.00,5
"org.apache.maven.doxia.module.twiki.parser.TableBlock",1.25,5
"org.apache.maven.doxia.module.twiki.parser.TableBlockParser",3.00,9
"org.apache.maven.doxia.module.twiki.parser.TableCellBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.TableCellHeaderBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.TableRowBlock",1.00,3
"org.apache.maven.doxia.module.twiki.parser.TableTest",1.00,3
"org.apache.maven.doxia.module.twiki.parser.TextBlock",1.50,9
"org.apache.maven.doxia.module.twiki.parser.TextParser",2.71,38
"org.apache.maven.doxia.module.twiki.parser.TitleTest",1.00,3
"org.apache.maven.doxia.module.twiki.parser.TreeListBuilder",3.00,15
"org.apache.maven.doxia.module.twiki.parser.TreeListBuilder.TreeComponent",1.44,13
"org.apache.maven.doxia.module.twiki.parser.TwikiParserTest",1.00,4
